accel_var,true_values_var,model,r2,roughness
1e-12,1.7782794100389227e-07,5,-0.3937680807197028,0.35018615868460695
1e-12,1.7782794100389227e-07,6,-0.39376525789324734,0.3523155990154461
1e-12,1.7782794100389227e-07,7,-0.3937660349364036,0.3509226654498894
1e-12,1.7782794100389227e-07,8,-0.39376771105808994,0.3546320621628565
1e-12,1.7782794100389227e-07,9,-0.3937667647316663,0.3492626254560483
1e-12,1.7782794100389227e-07,10,-0.39376471560039494,0.3517395971873466
1e-12,1.7782794100389227e-07,11,-0.393765846934351,0.34942761473971584
1e-12,1.7782794100389227e-07,12,-0.3937636982720567,0.3541382332722166
1e-12,1.7782794100389227e-07,13,-0.39376643328605265,0.35040214047834384
1e-12,1.7782794100389227e-07,14,-0.3937659931999342,0.3511474137232364
1e-12,6.812920690579622e-07,0,-0.7222198084442142,0.3109449771984692
1e-12,6.812920690579622e-07,1,-0.7222212327539297,0.31058289358737007
1e-12,6.812920690579622e-07,2,-0.7222143550177125,0.31755495103551434
1e-12,6.812920690579622e-07,3,-0.7222163038226919,0.311484290499806
1e-12,6.812920690579622e-07,4,-0.722215954136773,0.3082328796439762
1e-12,6.812920690579622e-07,5,-0.7222271278071801,0.30824304279320724
1e-12,6.812920690579622e-07,6,-0.7222128724831511,0.3104506488001391
1e-12,6.812920690579622e-07,7,-0.722216386347736,0.30906100584413276
1e-12,6.812920690579622e-07,8,-0.7222250843278226,0.3128910064056703
1e-12,6.812920690579622e-07,9,-0.7222205764965066,0.3072199479648924
1e-12,6.812920690579622e-07,10,-0.7222096071267585,0.30982769025060214
1e-12,6.812920690579622e-07,11,-0.7222173068779603,0.30757374368393336
1e-12,6.812920690579622e-07,12,-0.7222057165948617,0.31236529630680526
1e-12,6.812920690579622e-07,13,-0.7222161584719267,0.3084215648297046
1e-12,6.812920690579622e-07,14,-0.7222173112016146,0.3092048218237418
1e-12,2.6101572156825386e-06,0,-0.8963730901056424,0.2763297599543809
1e-12,2.6101572156825386e-06,1,-0.8963721495326944,0.27573596963378905
1e-12,2.6101572156825386e-06,2,-0.8963418795896003,0.2829802289055136
1e-12,2.6101572156825386e-06,3,-0.8963475297983301,0.27674798040966336
1e-12,2.6101572156825386e-06,4,-0.8963394609959414,0.27322204117822924
1e-12,2.6101572156825386e-06,5,-0.8963954835324379,0.2732825639350312
1e-12,2.6101572156825386e-06,6,-0.8963367013122583,0.2756772171939502
1e-12,2.6101572156825386e-06,7,-0.896350560971338,0.27420091795518725
1e-12,2.6101572156825386e-06,8,-0.8963879976171301,0.27811703206305155
1e-12,2.6101572156825386e-06,9,-0.8963671050998818,0.2721229866431469
1e-12,2.6101572156825386e-06,10,-0.8963205594995804,0.2749391475916709
1e-12,2.6101572156825386e-06,11,-0.8963581503648945,0.2727975256060656
1e-12,2.6101572156825386e-06,12,-0.896308278300695,0.27766147276577713
1e-12,2.6101572156825386e-06,13,-0.8963433388725912,0.27340639731425515
1e-12,2.6101572156825386e-06,14,-0.8963561388145562,0.2742805916494557
1e-12,1e-05,0,-0.9366910719719221,0.24877395949117842
1e-12,1e-05,1,-0.9366743676903764,0.24820810984918407
1e-12,1e-05,2,-0.9365520924233581,0.25571998712434313
1e-12,1e-05,3,-0.9365599002623508,0.24954436292301638
1e-12,1e-05,4,-0.936520623270741,0.24587929122701663
1e-12,1e-05,5,-0.9367456206163121,0.24579614502146413
1e-12,1e-05,6,-0.9365367366132371,0.2482631669945404
1e-12,1e-05,7,-0.9365805605472131,0.2468328897668403
1e-12,1e-05,8,-0.9367231982060644,0.25077769993795923
1e-12,1e-05,9,-0.936629595118371,0.24466917192883744
1e-12,1e-05,10,-0.9364627161942356,0.24734958035696142
1e-12,1e-05,11,-0.9366185579649258,0.24535648688018802
1e-12,1e-05,12,-0.9364331407161921,0.250204062804057
1e-12,1e-05,13,-0.9365368176241835,0.24603828178084974
1e-12,1e-05,14,-0.9366031847923957,0.24675668182334257
1e-12,3.831186849557293e-05,0,-0.7875803854424668,0.22400300287131925
1e-12,3.831186849557293e-05,1,-0.7875174184383822,0.22345796336403412
1e-12,3.831186849557293e-05,2,-0.7870739258367865,0.23110506738288628
1e-12,3.831186849557293e-05,3,-0.787042720986219,0.22510036040556894
1e-12,3.831186849557293e-05,4,-0.7869002489711212,0.22135728695808665
1e-12,3.831186849557293e-05,5,-0.7876691892082077,0.22101905797941634
1e-12,3.831186849557293e-05,6,-0.7870366026417901,0.22360591593280657
1e-12,3.831186849557293e-05,7,-0.787134764711231,0.22221432061823107
1e-12,3.831186849557293e-05,8,-0.7876097090926848,0.22615748218542006
1e-12,3.831186849557293e-05,9,-0.7872550859438623,0.21998998600540776
1e-12,3.831186849557293e-05,10,-0.7867291578796918,0.22248480041394617
1e-12,3.831186849557293e-05,11,-0.7873037029640004,0.22066189471374392
1e-12,3.831186849557293e-05,12,-0.7867111088673557,0.22545774933595697
1e-12,3.831186849557293e-05,13,-0.7869547790466958,0.22148524199867975
1e-12,3.831186849557293e-05,14,-0.787218037385512,0.22198167816832617
1e-12,0.00014677992676220735,0,-0.6255411174057586,0.20185391369095237
1e-12,0.00014677992676220735,1,-0.6255976228953082,0.20137042861792118
1e-12,0.00014677992676220735,2,-0.6242359766974817,0.20902905255488335
1e-12,0.00014677992676220735,3,-0.6240873178505741,0.20320180269152796
1e-12,0.00014677992676220735,4,-0.6235960494220656,0.19939945235647324
1e-12,0.00014677992676220735,5,-0.6259924135098689,0.1988665225379878
1e-12,0.00014677992676220735,6,-0.6240097130978197,0.2015988605136377
1e-12,0.00014677992676220735,7,-0.624382018519807,0.20017149846822888
1e-12,0.00014677992676220735,8,-0.6258381192199309,0.20412403626194586
1e-12,0.00014677992676220735,9,-0.6247878992630165,0.197895218715747
1e-12,0.00014677992676220735,10,-0.6229509744006969,0.2002597426158324
1e-12,0.00014677992676220735,11,-0.6248767015109538,0.19861752900135388
1e-12,0.00014677992676220735,12,-0.6229749151523152,0.2033634133383912
1e-12,0.00014677992676220735,13,-0.6238321986898685,0.1994931896527032
1e-12,0.00014677992676220735,14,-0.6246185519743903,0.19985132472851969
1e-12,0.0005623413251903491,0,-0.5969764376751652,0.18337463096142587
1e-12,0.0005623413251903491,1,-0.5982936059588562,0.18365737629678774
1e-12,0.0005623413251903491,2,-0.5947975230763494,0.19156032199454015
1e-12,0.0005623413251903491,3,-0.5941976988033126,0.18622033550594175
1e-12,0.0005623413251903491,4,-0.5916674107783566,0.18274283263854377
1e-12,0.0005623413251903491,5,-0.6002828279126793,0.18175096637114732
1e-12,0.0005623413251903491,6,-0.5925705707733115,0.18398273451521388
1e-12,0.0005623413251903491,7,-0.5950341583684009,0.18303571108389882
1e-12,0.0005623413251903491,8,-0.5998287572240792,0.1870126695066286
1e-12,0.0005623413251903491,9,-0.5971493341631458,0.1809632513140146
1e-12,0.0005623413251903491,10,-0.5899471548183799,0.18242666223323567
1e-12,0.0005623413251903491,11,-0.5960496726741469,0.18091304999351213
1e-12,0.0005623413251903491,12,-0.5890793927804934,0.18558296181846043
1e-12,0.0005623413251903491,13,-0.5932318989948044,0.1827891019476232
1e-12,0.0005623413251903491,14,-0.5957210781337989,0.18252717579669045
1e-12,0.002154434690031887,0,-0.6205575717891623,0.16311883249455866
1e-12,0.002154434690031887,1,-0.6248087978946228,0.16473798810028717
1e-12,0.002154434690031887,2,-0.6131676682512572,0.17353228205221233
1e-12,0.002154434690031887,3,-0.6105083392703168,0.16938435782075884
1e-12,0.002154434690031887,4,-0.5991933072215587,0.16667041742351513
1e-12,0.002154434690031887,5,-0.6305916122485611,0.16450087727483972
1e-12,0.002154434690031887,6,-0.6031121874354863,0.16542616181947528
1e-12,0.002154434690031887,7,-0.6129680211021955,0.16584722983860775
1e-12,0.002154434690031887,8,-0.6293197099403178,0.17003323869641113
1e-12,0.002154434690031887,9,-0.6217307721256713,0.16459526113551912
1e-12,0.002154434690031887,10,-0.5957784089499047,0.16353338579151308
1e-12,0.002154434690031887,11,-0.6159579683499183,0.16231404603589936
1e-12,0.002154434690031887,12,-0.591807312733317,0.16651363075911949
1e-12,0.002154434690031887,13,-0.6061884772555934,0.16696691169890332
1e-12,0.002154434690031887,14,-0.6158200334418025,0.16503357847480035
1e-12,0.008254041852680206,0,-0.6429284595247424,0.1354350568722536
1e-12,0.008254041852680206,1,-0.6507871669169223,0.13502486189006385
1e-12,0.008254041852680206,2,-0.600885809976869,0.1459469123506224
1e-12,0.008254041852680206,3,-0.5930184393345208,0.14259190204367925
1e-12,0.008254041852680206,4,-0.557265291167357,0.14084415448073917
1e-12,0.008254041852680206,5,-0.6556661966029806,0.1368385243710321
1e-12,0.008254041852680206,6,-0.5757570362964635,0.1369689832924547
1e-12,0.008254041852680206,7,-0.600669393593956,0.13867113160591366
1e-12,0.008254041852680206,8,-0.6532917991028515,0.14425977175943258
1e-12,0.008254041852680206,9,-0.628383884140068,0.13847142096158024
1e-12,0.008254041852680206,10,-0.545034578333321,0.13506987604238166
1e-12,0.008254041852680206,11,-0.6132225086776129,0.13404466880250224
1e-12,0.008254041852680206,12,-0.5413916689273672,0.1374886177899439
1e-12,0.008254041852680206,13,-0.57824744191619,0.1412893214023988
1e-12,0.008254041852680206,14,-0.6117729259714801,0.13736804161789545
1e-12,0.03162277660168379,0,-0.6876221892759098,0.11159368403857657
1e-12,0.03162277660168379,1,-0.7022502115764884,0.1044941561482679
1e-12,0.03162277660168379,2,-0.5394038561310956,0.11586278216150281
1e-12,0.03162277660168379,3,-0.5231359401030533,0.11087399354566106
1e-12,0.03162277660168379,4,-0.4371946457536455,0.10836446799922718
1e-12,0.03162277660168379,5,-0.6831222409763373,0.10456129638299753
1e-12,0.03162277660168379,6,-0.5014910998083006,0.10818417688075893
1e-12,0.03162277660168379,7,-0.5431242491966879,0.1075890994073532
1e-12,0.03162277660168379,8,-0.6830478802738726,0.11491686425895135
1e-12,0.03162277660168379,9,-0.607090824763427,0.10533433155874637
1e-12,0.03162277660168379,10,-0.40284180972879224,0.10675587816660229
1e-12,0.03162277660168379,11,-0.5868071493823672,0.1053088865081085
1e-12,0.03162277660168379,12,-0.42054965696642665,0.10697504651858576
1e-12,0.03162277660168379,13,-0.4851625380835429,0.10848125143541612
1e-12,0.03162277660168379,14,-0.5763017216919395,0.10660260785061357
1e-12,0.12115276586285902,0,-0.7510279678666145,0.10244762606244512
1e-12,0.12115276586285902,1,-0.783032789597367,0.09009242808393689
1e-12,0.12115276586285902,2,-0.4682750933449229,0.10109058660561239
1e-12,0.12115276586285902,3,-0.4436539839144271,0.09421429097811436
1e-12,0.12115276586285902,4,-0.2886785775960896,0.09002892761224784
1e-12,0.12115276586285902,5,-0.7277614737495222,0.08786456692033424
1e-12,0.12115276586285902,6,-0.42752628723264974,0.09576653624360129
1e-12,0.12115276586285902,7,-0.47849506940142983,0.09158809300696259
1e-12,0.12115276586285902,8,-0.7365670933797539,0.09823162827074694
1e-12,0.12115276586285902,9,-0.5801189187330318,0.08603967543414597
1e-12,0.12115276586285902,10,-0.2474372369186013,0.09485937932044207
1e-12,0.12115276586285902,11,-0.5679662508065833,0.091105737500098
1e-12,0.12115276586285902,12,-0.30173947012657965,0.09343090423042096
1e-12,0.12115276586285902,13,-0.37676407508677934,0.0898683293496788
1e-12,0.12115276586285902,14,-0.5420897628352765,0.09257861402896994
1e-12,0.46415888336127914,0,-0.7894185741263571,0.10715805675187225
1e-12,0.46415888336127914,1,-0.8378722709907371,0.09023523171566496
1e-12,0.46415888336127914,2,-0.43258170727962475,0.10362699575716854
1e-12,0.46415888336127914,3,-0.4044672577966144,0.09354791959898259
1e-12,0.46415888336127914,4,-0.20338640191205792,0.08808458058133525
1e-12,0.46415888336127914,5,-0.7644391519478837,0.0861131135760784
1e-12,0.46415888336127914,6,-0.39265183977779117,0.09549303926529347
1e-12,0.46415888336127914,7,-0.44762073809345426,0.08852232129554152
1e-12,0.46415888336127914,8,-0.7807726799546615,0.09586740978683472
1e-12,0.46415888336127914,9,-0.5702633255845535,0.08383388876865439
1e-12,0.46415888336127914,10,-0.1693815860794292,0.09606687231591675
1e-12,0.46415888336127914,11,-0.5642677674336254,0.08996215406545664
1e-12,0.46415888336127914,12,-0.24597150000196422,0.09493565676296767
1e-12,0.46415888336127914,13,-0.32350179443698357,0.08834250262973095
1e-12,0.46415888336127914,14,-0.5293459296094876,0.09331962904650407
1e-12,1.7782794100389228,0,-0.8029374427552167,0.1119859146146862
1e-12,1.7782794100389228,1,-0.8583798403382643,0.09401766983433067
1e-12,1.7782794100389228,2,-0.4211916863963836,0.10994754215727773
1e-12,1.7782794100389228,3,-0.3922706887304277,0.09772573680617172
1e-12,1.7782794100389228,4,-0.17406376891918107,0.09069441718857078
1e-12,1.7782794100389228,5,-0.7796512671462112,0.08846751876056512
1e-12,1.7782794100389228,6,-0.381734907852211,0.09771236397349244
1e-12,1.7782794100389228,7,-0.43826335177645426,0.0900760921539361
1e-12,1.7782794100389228,8,-0.7989616576911196,0.09871882308728308
1e-12,1.7782794100389228,9,-0.568598147463363,0.08749234869844673
1e-12,1.7782794100389228,10,-0.1441494437477575,0.09957041953683975
1e-12,1.7782794100389228,11,-0.5641358953506137,0.09238840718162039
1e-12,1.7782794100389228,12,-0.228470170518148,0.09842213974993287
1e-12,1.7782794100389228,13,-0.30769124593567754,0.0920939793062371
1e-12,1.7782794100389228,14,-0.5262330705600979,0.09688149091266922
1e-12,6.812920690579622,0,-0.8067874253088385,0.11378986752276107
1e-12,6.812920690579622,1,-0.8643399494214983,0.09573564340601315
1e-12,6.812920690579622,2,-0.4180597013686005,0.11274083654278222
1e-12,6.812920690579622,3,-0.38896011775403383,0.09983579336510091
1e-12,6.812920690579622,4,-0.16579750137202942,0.09196576939032299
1e-12,6.812920690579622,5,-0.7842319412024941,0.08968515273579061
1e-12,6.812920690579622,6,-0.3787465798745957,0.09875678035892925
1e-12,6.812920690579622,7,-0.43575296955719356,0.09105817162216544
1e-12,6.812920690579622,8,-0.8044184382454753,0.10027358600968636
1e-12,6.812920690579622,9,-0.5683409953357337,0.08944694958892267
1e-12,6.812920690579622,10,-0.13716435271715333,0.10107028286675965
1e-12,6.812920690579622,11,-0.5642050394945879,0.09353188333345287
1e-12,6.812920690579622,12,-0.22367014208346547,0.09985786979892611
1e-12,6.812920690579622,13,-0.30353533617504036,0.09402206793884353
1e-12,6.812920690579622,14,-0.5254802888057408,0.09849589935000089
1e-12,26.10157215682544,0,-0.8078162027225524,0.11430865026789917
1e-12,26.10157215682544,1,-0.8659417280756216,0.09625776951558698
1e-12,26.10157215682544,2,-0.41723120829489346,0.11358051730440513
1e-12,26.10157215682544,3,-0.38808805905609267,0.10048989979371985
1e-12,26.10157215682544,4,-0.16359562690299634,0.09235621832919301
1e-12,26.10157215682544,5,-0.7854754330896314,0.09006373685591353
1e-12,26.10157215682544,6,-0.37795694163069915,0.09907826689378307
1e-12,26.10157215682544,7,-0.43509409046455483,0.09137974858885475
1e-12,26.10157215682544,8,-0.8058980904021094,0.10076052879142613
1e-12,26.10157215682544,9,-0.5682899520335645,0.0900621852907779
1e-12,26.10157215682544,10,-0.1353126382160319,0.10151305312973306
1e-12,26.10157215682544,11,-0.5642314414377749,0.0938787012798099
1e-12,26.10157215682544,12,-0.2224009344193254,0.1002793600659408
1e-12,26.10157215682544,13,-0.3024529392909092,0.0946302448143915
1e-12,26.10157215682544,14,-0.5252892852181292,0.09898622188144103
1e-12,100.0,0,-0.8080863944337147,0.11444726723832782
1e-12,100.0,1,-0.8663630513741682,0.09640008124666155
1e-12,100.0,2,-0.4170142081045767,0.11380800811684604
1e-12,100.0,3,-0.3878599142608059,0.10066820850390094
1e-12,100.0,4,-0.16301784509077755,0.09246244774947991
1e-12,100.0,5,-0.785803393432049,0.09016703304317147
1e-12,100.0,6,-0.3777501747715668,0.09916551662154123
1e-12,100.0,7,-0.4349218884177801,0.09146859501015678
1e-12,100.0,8,-0.8062882162129037,0.10089498540248783
1e-12,100.0,9,-0.5682778110856272,0.09023074521953776
1e-12,100.0,10,-0.13482734704672517,0.10163227010917794
1e-12,100.0,11,-0.5642389282488987,0.09397314483476946
1e-12,100.0,12,-0.22206853028522877,0.10039285782815092
1e-12,100.0,13,-0.30217067694687283,0.09479661022537986
1e-12,100.0,14,-0.5252398336428283,0.09911904550136598
3.8311868495572925e-12,1e-12,0,0.7252183061142379,1.1280427596760494
3.8311868495572925e-12,1e-12,1,0.725218306114473,1.1288724183425878
3.8311868495572925e-12,1e-12,2,0.7252183061140756,1.1322942263360949
3.8311868495572925e-12,1e-12,3,0.725218306114773,1.1293256641098552
3.8311868495572925e-12,1e-12,4,0.7252183061143141,1.1270101068975036
3.8311868495572925e-12,1e-12,5,0.7252183061127621,1.1274837154408146
3.8311868495572925e-12,1e-12,6,0.7252183061145928,1.1282383355503252
3.8311868495572925e-12,1e-12,7,0.72521830611458,1.1275883149605657
3.8311868495572925e-12,1e-12,8,0.7252183061125343,1.1296546801374965
3.8311868495572925e-12,1e-12,9,0.7252183061134836,1.126611626636652
3.8311868495572925e-12,1e-12,10,0.7252183061157607,1.128504830596134
3.8311868495572925e-12,1e-12,11,0.7252183061137794,1.1266964777040176
3.8311868495572925e-12,1e-12,12,0.725218306116024,1.129798301875065
3.8311868495572925e-12,1e-12,13,0.7252183061139091,1.1275694008438484
3.8311868495572925e-12,1e-12,14,0.7252183061139608,1.1281298537024738
3.8311868495572925e-12,3.8311868495572925e-12,0,0.7246245014510475,1.0683492492200999
3.8311868495572925e-12,3.8311868495572925e-12,1,0.7246245014520656,1.0691852082212876
3.8311868495572925e-12,3.8311868495572925e-12,2,0.7246245014506243,1.0726443363632652
