accel_var,model,r2,roughness
5.034114356856929e-09,3,-0.1969275371596484,0.11304130598897418
5.034114356856929e-09,4,0.08076600514067678,0.11244761593874669
5.034114356856929e-09,5,-0.9493487087222994,0.11534590140912317
5.034114356856929e-09,6,-0.17927509026208122,0.11813683782286293
5.034114356856929e-09,7,-0.3055646636416893,0.1113903689835731
5.034114356856929e-09,8,-0.9259226643530132,0.12068533930976427
5.034114356856929e-09,9,-0.47123815857537266,0.10497968676414397
5.034114356856929e-09,10,0.18341332302882085,0.1154041443007349
5.034114356856929e-09,11,-0.41977270901434993,0.11282191506541747
5.034114356856929e-09,12,0.13302988775710278,0.1162069393160712
5.034114356856929e-09,13,-0.09273632803974019,0.10781217837412971
5.034114356856929e-09,14,-0.3953097696330681,0.11432589337552697
5.301014282661308e-09,0,-0.8059410081197051,0.12909972949310008
5.301014282661308e-09,1,-0.5541992628744936,0.11299870154765386
5.301014282661308e-09,2,-0.17106231317448728,0.1196025367304755
5.301014282661308e-09,3,-0.19400861217411713,0.11337942479718056
5.301014282661308e-09,4,0.08145783723832145,0.11284906773321492
5.301014282661308e-09,5,-0.9449510915464208,0.11564579168432314
5.301014282661308e-09,6,-0.17429048275596037,0.11844934886255803
5.301014282661308e-09,7,-0.3009405504468945,0.11167678222273826
5.301014282661308e-09,8,-0.9210892227348879,0.12093174693127698
5.301014282661308e-09,9,-0.4680116362248463,0.1052677356425901
5.301014282661308e-09,10,0.18777258306426436,0.11571820170598725
5.301014282661308e-09,11,-0.41332085570198895,0.11306684935264172
5.301014282661308e-09,12,0.13827589091997905,0.11654108561194895
5.301014282661308e-09,13,-0.09043171156538254,0.10814275714857281
5.301014282661308e-09,14,-0.38968557799864145,0.1146011731734547
5.582064775048933e-09,0,-0.7992743138157623,0.12941757723763336
5.582064775048933e-09,1,-0.5484900065308791,0.1133007596100899
5.582064775048933e-09,2,-0.16574263232347186,0.11989136400349645
5.582064775048933e-09,3,-0.1909698054918394,0.11371978683643477
5.582064775048933e-09,4,0.08208802664403358,0.11325397057192094
5.582064775048933e-09,5,-0.9402164644287125,0.11594565188345105
5.582064775048933e-09,6,-0.16920352678036532,0.11876455947418964
5.582064775048933e-09,7,-0.29614838861290216,0.11196496950801259
5.582064775048933e-09,8,-0.9159478132347039,0.12117814535515893
5.582064775048933e-09,9,-0.46453213965854934,0.10555546340730564
5.582064775048933e-09,10,0.19220089630243054,0.11603468703361204
5.582064775048933e-09,11,-0.4066351830348258,0.1133129474045515
5.582064775048933e-09,12,0.14356207942589128,0.11687877947606697
5.582064775048933e-09,13,-0.088059047440044,0.1084749966414243
5.582064775048933e-09,14,-0.3838259509428752,0.11487735408725153
5.878016072274924e-09,0,-0.792355109130018,0.12973822267999052
5.878016072274924e-09,1,-0.5426116989792724,0.11360495574886108
5.878016072274924e-09,2,-0.16032456741536594,0.12018258409952733
5.878016072274924e-09,3,-0.1878132787793123,0.11406247825943018
5.878016072274924e-09,4,0.0826507883740627,0.11366257661478146
5.878016072274924e-09,5,-0.9351493402980684,0.11624570697231876
5.878016072274924e-09,6,-0.1640196445777673,0.11908242089819927
5.878016072274924e-09,7,-0.2911924948497655,0.1122546308111229
5.878016072274924e-09,8,-0.9105046166633461,0.1214247373469267
5.878016072274924e-09,9,-0.4607993982784815,0.1058428296884047
5.878016072274924e-09,10,0.1966938699291928,0.11635383707465469
5.878016072274924e-09,11,-0.39971980204882107,0.11356026993782557
5.878016072274924e-09,12,0.14888358660503276,0.11722028056047563
5.878016072274924e-09,13,-0.08561998467618404,0.10880926397051315
5.878016072274924e-09,14,-0.37773418860049457,0.1151545431969639
6.189658188912597e-09,0,-0.7851899426277567,0.13006190918952462
6.189658188912597e-09,1,-0.5365695989092163,0.11391159469800409
6.189658188912597e-09,2,-0.15481313349112158,0.12047635083783496
6.189658188912597e-09,3,-0.18454138418562893,0.1144077686153273
6.189658188912597e-09,4,0.0831402126671269,0.1140746832575094
6.189658188912597e-09,5,-0.9297542823629372,0.11654660106275955
6.189658188912597e-09,6,-0.15874417553895848,0.11940341769499022
6.189658188912597e-09,7,-0.28607734482891334,0.11254601449067732
6.189658188912597e-09,8,-0.9047659010948184,0.12167185595640326
6.189658188912597e-09,9,-0.45681334870783075,0.1061299750810051
6.189658188912597e-09,10,0.20124709439920319,0.11667579641116842
6.189658188912597e-09,11,-0.392578772441432,0.11380913936284744
6.189658188912597e-09,12,0.15423558911744983,0.11756539967524776
6.189658188912597e-09,13,-0.0831163364453904,0.10914555171190757
6.189658188912597e-09,14,-0.371413710197267,0.11543319417902394
6.5178230247242886e-09,0,-0.7777852948774944,0.13038843912549694
6.5178230247242886e-09,1,-0.5303687944112527,0.11422085290302332
6.5178230247242886e-09,2,-0.14921322312431484,0.1207729589340493
6.5178230247242886e-09,3,-0.18115665098232547,0.11475582508628075
6.5178230247242886e-09,4,0.08355029054058594,0.1144905913440667
6.5178230247242886e-09,5,-0.9240358441854026,0.11684840834148397
6.5178230247242886e-09,6,-0.15338235307574344,0.11972756502931375
6.5178230247242886e-09,7,-0.2808075450800698,0.11283944676367104
6.5178230247242886e-09,8,-0.8987379671149838,0.12191964312905729
6.5178230247242886e-09,9,-0.4525741049707812,0.10641699274545365
6.5178230247242886e-09,10,0.20585615992038886,0.11700081518264928
6.5178230247242886e-09,11,-0.3852160764297883,0.11405976604761622
6.5178230247242886e-09,12,0.15961331838949921,0.11791427272966226
6.5178230247242886e-09,13,-0.08055006997529235,0.1094841167444108
6.5178230247242886e-09,14,-0.3648680323863007,0.1157133911019318
6.863386585340562e-09,0,-0.770147558743105,0.13071810609362267
6.863386585340562e-09,1,-0.5240141810010783,0.11453310883487675
6.863386585340562e-09,2,-0.14352958433278107,0.12107246110265615
6.863386585340562e-09,3,-0.17766177409500772,0.11510682090075365
6.863386585340562e-09,4,0.08387493789161982,0.11491045742504065
6.863386585340562e-09,5,-0.9179985142825329,0.11715132122595727
6.863386585340562e-09,6,-0.14793928542442725,0.12005510147453581
6.863386585340562e-09,7,-0.2753878074992697,0.113135162463397
6.863386585340562e-09,8,-0.8924270977869486,0.1221685156738461
6.863386585340562e-09,9,-0.44808193085006964,0.1067043165647145
6.863386585340562e-09,10,0.2105166701205221,0.11732929060039868
6.863386585340562e-09,11,-0.37763559700499183,0.1143125006442459
6.863386585340562e-09,12,0.16501206942612545,0.11826735217684427
6.863386585340562e-09,13,-0.07792329802445797,0.10982504309989483
6.863386585340562e-09,14,-0.3581007506009517,0.11599519744914473
7.227271320676189e-09,0,-0.7622830223842818,0.13105114692652972
7.227271320676189e-09,1,-0.5175104443688305,0.11484821905101249
7.227271320676189e-09,2,-0.13776680279397868,0.12137518972185489
7.227271320676189e-09,3,-0.1740596045162337,0.11546082965874506
7.227271320676189e-09,4,0.08410801790678335,0.11533458917333267
7.227271320676189e-09,5,-0.9116466656624092,0.11745523645455064
7.227271320676189e-09,6,-0.14241994030582128,0.12038601481030282
7.227271320676189e-09,7,-0.26982292654612894,0.11343307727268305
7.227271320676189e-09,8,-0.88583951357406,0.12241896114781836
7.227271320676189e-09,9,-0.443337214735517,0.10699225399138575
7.227271320676189e-09,10,0.21522425297845782,0.11766106689560088
7.227271320676189e-09,11,-0.36984110054129005,0.11456759731004983
7.227271320676189e-09,12,0.17042720713037895,0.11862448827491388
7.227271320676189e-09,13,-0.07523827201403299,0.11016872794647564
7.227271320676189e-09,14,-0.35111552335923024,0.11627946093199604
7.610448587324692e-09,0,-0.7541978548440347,0.13138748743458176
7.610448587324692e-09,1,-0.5108620476805286,0.11516617621353338
7.610448587324692e-09,2,-0.13192928833206463,0.12168149805143001
7.610448587324692e-09,3,-0.17035314152973124,0.11581848184185756
7.610448587324692e-09,4,0.08424336161217993,0.11576313873676145
7.610448587324692e-09,5,-0.9049845106147829,0.11776045539277766
7.610448587324692e-09,6,-0.1368291333144911,0.12072044893313706
7.610448587324692e-09,7,-0.26411775913987356,0.11373334816421099
7.610448587324692e-09,8,-0.8789813323668001,0.12267093856597126
7.610448587324692e-09,9,-0.4383404472090189,0.10728114889724787
7.610448587324692e-09,10,0.2199745691477899,0.11799668371761307
7.610448587324692e-09,11,-0.36183622366580703,0.11482467978165299
7.610448587324692e-09,12,0.1758541702916624,0.1189859444199023
7.610448587324692e-09,13,-0.07249737683063318,0.11051542453286518
7.610448587324692e-09,14,-0.3439160594001922,0.1165658157259013
8.013941241504921e-09,0,-0.745898094121261,0.13172766911211348
8.013941241504921e-09,1,-0.5040732232172256,0.11548736025476142
8.013941241504921e-09,2,-0.1260212655813031,0.121991719932186
8.013941241504921e-09,3,-0.16654552662492694,0.11617961417066806
8.013941241504921e-09,4,0.0842747864634864,0.11619635828405327
8.013941241504921e-09,5,-0.8980160609931926,0.11806731970877392
8.013941241504921e-09,6,-0.13117151986678022,0.12105877158156156
8.013941241504921e-09,7,-0.25827720720271685,0.11403652069459336
8.013941241504921e-09,8,-0.8718585346737235,0.12292489002034963
8.013941241504921e-09,9,-0.43309220154412675,0.10757108341878457
8.013941241504921e-09,10,0.2247633178371281,0.11833622137942229
8.013941241504921e-09,11,-0.3536244642511186,0.11508392871529828
8.013941241504921e-09,12,0.18128847342627574,0.11935226834462383
8.013941241504921e-09,13,-0.06970312725439132,0.11086489850489031
8.013941241504921e-09,14,-0.3365061074892397,0.1168542255256577
8.438826369480789e-09,0,-0.7373896376484776,0.1320715761895196
8.438826369480789e-09,1,-0.4971479681067901,0.11581245890940892
8.438826369480789e-09,2,-0.12004676867565922,0.12230606249124742
8.438826369480789e-09,3,-0.16264003893937895,0.11654421236834414
8.438826369480789e-09,4,0.08419611293801355,0.11663421130022543
8.438826369480789e-09,5,-0.8907450941482591,0.11837581509937162
8.438826369480789e-09,6,-0.12545159050373367,0.12140160677483103
8.438826369480789e-09,7,-0.25230620274768945,0.1143430737212374
8.438826369480789e-09,8,-0.8644769339607137,0.12318122659241411
8.438826369480789e-09,9,-0.427593117233555,0.10786186831354207
8.438826369480789e-09,10,0.2295862404388893,0.1186795181304918
8.438826369480789e-09,11,-0.3452091763591625,0.11534581062130864
8.438826369480789e-09,12,0.18672570666841504,0.11972385929318385
8.438826369480789e-09,13,-0.06685816591093485,0.11121726694170811
8.438826369480789e-09,14,-0.32888944869729597,0.11714481333042966
8.886238162743407e-09,0,-0.728678235117389,0.13241929828719484
8.886238162743407e-09,1,-0.4900900438823772,0.11614113664427969
8.886238162743407e-09,2,-0.11400963976868361,0.12262435250093828
8.886238162743407e-09,3,-0.15864009203561324,0.1169125129252301
8.886238162743407e-09,4,0.08400117914823269,0.11707673429929571
8.886238162743407e-09,5,-0.8831751246017194,0.11868597747836604
8.886238162743407e-09,6,-0.11967366932082579,0.12174886874943178
8.886238162743407e-09,7,-0.24620969536649273,0.11465300916585806
8.886238162743407e-09,8,-0.8568421520580554,0.123440138952735
8.886238162743407e-09,9,-0.4218438865974814,0.10815382184993189
8.886238162743407e-09,10,0.2344391221178841,0.11902661982211243
8.886238162743407e-09,11,-0.3365935689402879,0.11561043923929838
8.886238162743407e-09,12,0.1921615339175804,0.1201004026079469
8.886238162743407e-09,13,-0.0639652625982845,0.11157265376218416
8.886238162743407e-09,14,-0.3210698909382341,0.11743782354792384
9.357370945630178e-09,0,-0.7197694836161357,0.13277101105974531
9.357370945630178e-09,1,-0.48290297958971284,0.11647334850510714
9.357370945630178e-09,2,-0.10791353115107283,0.12294677861594869
9.357370945630178e-09,3,-0.1545492317984427,0.11728456073585969
9.357370945630178e-09,4,0.08368385354663488,0.11752424477246243
9.357370945630178e-09,5,-0.875309381488464,0.11899830144641868
9.357370945630178e-09,6,-0.11384191528070287,0.12210034020242297
9.357370945630178e-09,7,-0.23999264194209458,0.11496605913774255
9.357370945630178e-09,8,-0.8489595995017025,0.123701965087692
9.357370945630178e-09,9,-0.41584524447063353,0.1084473787172404
9.357370945630178e-09,10,0.2393177915824124,0.11937768252669981
9.357370945630178e-09,11,-0.3277807080748174,0.11587807407819734
9.357370945630178e-09,12,0.1975916894502615,0.12048203960898886
9.357370945630178e-09,13,-0.06102731480016943,0.11193120434994927
9.357370945630178e-09,14,-0.31305126553958806,0.11773339475321751
9.853482363462976e-09,0,-0.7106688250602418,0.1331269667966179
9.853482363462976e-09,1,-0.47559007816075094,0.11680923848059127
9.853482363462976e-09,2,-0.10176191070539065,0.12327367914879514
9.853482363462976e-09,3,-0.1503711352289172,0.11766072078676774
9.853482363462976e-09,4,0.08323804583427541,0.1179768236589044
9.853482363462976e-09,5,-0.8671507917396533,0.11931271046091318
9.853482363462976e-09,6,-0.1079603261568336,0.12245614145807211
9.853482363462976e-09,7,-0.23365999839035534,0.11528249285788272
9.853482363462976e-09,8,-0.840834460633664,0.12396631651405218
9.853482363462976e-09,9,-0.4095979609184326,0.10874296655245098
9.853482363462976e-09,10,0.24421811926519388,0.11973281397258392
9.853482363462976e-09,11,-0.3187735225352186,0.11614854526770986
9.853482363462976e-09,12,0.20301197320074627,0.12086860651735078
9.853482363462976e-09,13,-0.0580473491673108,0.11229326547416553
9.853482363462976e-09,14,-0.3048374256224764,0.11803178179544126
1.0375896739715823e-08,0,-0.7013815459125889,0.13348724888891034
1.0375896739715823e-08,1,-0.4681544257725916,0.11714904743442886
1.0375896739715823e-08,2,-0.09555807041752828,0.1236052256972149
1.0375896739715823e-08,3,-0.14610960991086896,0.11804118137953167
1.0375896739715823e-08,4,0.08265771621971474,0.1184347300986281
1.0375896739715823e-08,5,-0.8587019689338014,0.11962923060677773
1.0375896739715823e-08,6,-0.10203274485377434,0.12281632928714555
1.0375896739715823e-08,7,-0.22721671322464276,0.11560276692893946
1.0375896739715823e-08,8,-0.8324716832560242,0.12423334930149174
1.0375896739715823e-08,9,-0.40310283689225224,0.10904045988747192
1.0375896739715823e-08,10,0.24913601414013564,0.12009234476149078
1.0375896739715823e-08,11,-0.30957481244355334,0.11642212814728271
1.0375896739715823e-08,12,0.2084182449092875,0.12126045778071386
1.0375896739715823e-08,13,-0.05502852372793088,0.11265916089523345
1.0375896739715823e-08,14,-0.2964322460765558,0.11833323723875759
1.092600861117378e-08,0,-0.6919127791956208,0.13385150666689594
1.092600861117378e-08,1,-0.4605989039163254,0.1174929768001189
1.092600861117378e-08,2,-0.08930513765206505,0.12394147944421534
1.092600861117378e-08,3,-0.14176859393475105,0.11842608470533267
1.092600861117378e-08,4,0.0819368832010402,0.11889838068807346
1.092600861117378e-08,5,-0.8499652077042785,0.1199479301972108
1.092600861117378e-08,6,-0.09606286785247553,0.12318090368854218
1.092600861117378e-08,7,-0.22066772273622015,0.1159268995383869
1.092600861117378e-08,8,-0.8238759726130387,0.12450327597420907
1.092600861117378e-08,9,-0.39636070270206814,0.10934008020346285
1.092600861117378e-08,10,0.2540674193948327,0.12045638384274476
1.092600861117378e-08,11,-0.30018726079998537,0.11669907582561746
1.092600861117378e-08,12,0.213806417326466,0.12165786684264969
1.092600861117378e-08,13,-0.05197413057848177,0.11302893883526928
1.092600861117378e-08,14,-0.28783962493337856,0.11863804858454052
1.1505286450519683e-08,0,-0.6822675088002088,0.13422007469457836
1.1505286450519683e-08,1,-0.45292620390903826,0.11784067620889975
1.1505286450519683e-08,2,-0.08300608889238692,0.1242827193012732
1.1505286450519683e-08,3,-0.1373521560797073,0.11881570557618866
1.1505286450519683e-08,4,0.08106963006161061,0.11936755780691866
1.1505286450519683e-08,5,-0.8409424835600774,0.12026892296813925
1.1505286450519683e-08,6,-0.09005425553515822,0.12354986093876362
1.1505286450519683e-08,7,-0.21401794759010584,0.11625478803144054
1.1505286450519683e-08,8,-0.8150517894645501,0.12477628544988027
1.1505286450519683e-08,9,-0.3893724191611625,0.1096421839841092
1.1505286450519683e-08,10,0.2590083071691336,0.12082466915751636
1.1505286450519683e-08,11,-0.290613447662208,0.11697939550805733
1.1505286450519683e-08,12,0.2191724486518254,0.1220606194773412
1.1505286450519683e-08,13,-0.04888759880482518,0.11340257290060729
1.1505286450519683e-08,14,-0.27906348596477937,0.11894610627660468
1.2115276586285877e-08,0,-0.6724505760900927,0.13459264488180547
1.2115276586285877e-08,1,-0.4451388435922712,0.11819237435495726
1.2115276586285877e-08,2,-0.07666376564544275,0.12462925814417282
1.2115276586285877e-08,3,-0.13286449607693873,0.11920992511127264
1.2115276586285877e-08,4,0.08005011028071041,0.11984232081595833
1.2115276586285877e-08,5,-0.8316354579512188,0.12059227620455704
1.2115276586285877e-08,6,-0.08401034415263098,0.12392335922990069
1.2115276586285877e-08,7,-0.2072722906495834,0.11658666758864994
1.2115276586285877e-08,8,-0.8060033520103616,0.12505277224929792
1.2115276586285877e-08,9,-0.38213888124211715,0.10994657275381459
1.2115276586285877e-08,10,0.2639546725581281,0.12119738131710775
1.2115276586285877e-08,11,-0.28085586676145513,0.11726335796726407
1.2115276586285877e-08,12,0.22451233437342422,0.12246874322201806
1.2115276586285877e-08,13,-0.04577249739228573,0.11378031306496002
1.2115276586285877e-08,14,-0.27010778236018673,0.1192573862003332
1.2757607330635138e-08,0,-0.662466688788512,0.13496948672544215
1.2757607330635138e-08,1,-0.4372391859705189,0.11854807714561968
1.2757607330635138e-08,2,-0.07028089221400191,0.12498082609125206
1.2757607330635138e-08,3,-0.12830994480405433,0.11960860165104542
1.2757607330635138e-08,4,0.07887255206421129,0.12032285480353354
1.2757607330635138e-08,5,-0.822045488389612,0.12091807581465204
1.2757607330635138e-08,6,-0.07793445920621145,0.12430146894515942
1.2757607330635138e-08,7,-0.20043563586120516,0.11692280447501875
1.2757607330635138e-08,8,-0.7967346414274719,0.12533290043729217
1.2757607330635138e-08,9,-0.37466102407530144,0.11025313964962692
1.2757607330635138e-08,10,0.268902527064689,0.12157458705276951
1.2757607330635138e-08,11,-0.2709169443469628,0.11755094607973236
1.2757607330635138e-08,12,0.22982209866389236,0.12288251280399948
1.2757607330635138e-08,13,-0.0426325378990664,0.11416216975862177
1.2757607330635138e-08,14,-0.2609765013660781,0.1195719258367897
1.3433993325989015e-08,0,-0.6523204321148641,0.13535044070152996
1.3433993325989015e-08,1,-0.4292294595527715,0.11890800287482595
1.3433993325989015e-08,2,-0.06386009504521906,0.12533760307267025
1.3433993325989015e-08,3,-0.12369296428902699,0.12001202708713768
1.3433993325989015e-08,4,0.07753126219874151,0.12080901619107512
1.3433993325989015e-08,5,-0.8121736434192801,0.12124722184501843
1.3433993325989015e-08,6,-0.0718298300256961,0.12468482464261876
1.3433993325989015e-08,7,-0.19351284805404845,0.11726297418116079
1.3433993325989015e-08,8,-0.7872494107884203,0.12561635072748545
1.3433993325989015e-08,9,-0.3669398311197509,0.11056188949526694
1.3433993325989015e-08,10,0.27384789167324564,0.12195660256369341
1.3433993325989015e-08,11,-0.2607990600562071,0.11784221021079555
1.3433993325989015e-08,12,0.2350977854784284,0.1233016963747621
1.3433993325989015e-08,13,-0.03947157669031731,0.11454848971679195
1.3433993325989015e-08,14,-0.25167366980024974,0.11988985443416529
1.4146240122106988e-08,0,-0.6420162821145572,0.1357352431226229
1.4146240122106988e-08,1,-0.42111178016803397,0.11927228039982991
1.4146240122106988e-08,2,-0.05740392337211819,0.1256996979415053
1.4146240122106988e-08,3,-0.11901814743237571,0.12042021862596233
1.4146240122106988e-08,4,0.07602062942666199,0.12130155856576447
1.4146240122106988e-08,5,-0.8020207222156943,0.12157927753456346
1.4146240122106988e-08,6,-0.06569960533322883,0.12507289742665154
1.4146240122106988e-08,7,-0.18650877353080575,0.11760711049044512
1.4146240122106988e-08,8,-0.7775511971378373,0.12590321245618766
1.4146240122106988e-08,9,-0.35897634434053916,0.11087341631531433
1.4146240122106988e-08,10,0.27878678970350623,0.12234309652913986
1.4146240122106988e-08,11,-0.2505045696121271,0.11813713981722218
1.4146240122106988e-08,12,0.24033544949152352,0.12372614809167644
1.4146240122106988e-08,13,-0.036293616558239705,0.11493945108096068
1.4146240122106988e-08,14,-0.24220336038155432,0.12021186439137758
1.4896248995834401e-08,0,-0.6315586210957884,0.13612394427105828
1.4896248995834401e-08,1,-0.412888174031544,0.11964093646146468
1.4896248995834401e-08,2,-0.05091487087335822,0.12606675877692097
1.4896248995834401e-08,3,-0.11429021738522849,0.1208332941197307
1.4896248995834401e-08,4,0.07433512752978033,0.12180042253757177
1.4896248995834401e-08,5,-0.791587278581068,0.121914007496744
1.4896248995834401e-08,6,-0.05954686958994215,0.12546600442672906
1.4896248995834401e-08,7,-0.1794282413521815,0.11795547278217376
1.4896248995834401e-08,8,-0.767643336514036,0.1261936228039069
1.4896248995834401e-08,9,-0.35077167623528904,0.11118783979041108
1.4896248995834401e-08,10,0.2837152395910728,0.12273384278767982
1.4896248995834401e-08,11,-0.24003582915013255,0.11843592583095615
1.4896248995834401e-08,12,0.24553114700222467,0.12415594643243949
1.4896248995834401e-08,13,-0.03310280758536188,0.1153354160684622
1.4896248995834401e-08,14,-0.23256969884056455,0.12053768516312346
1.5686022026384685e-08,0,-0.6209517550535582,0.13651648789675985
1.5686022026384685e-08,1,-0.40456060184193854,0.12001362595436472
1.5686022026384685e-08,2,-0.0443953980856695,0.12643860920788658
1.5686022026384685e-08,3,-0.10951402654788156,0.12125111070816808
1.5686022026384685e-08,4,0.0724693182979601,0.12230523799428415
1.5686022026384685e-08,5,-0.7808736490900663,0.12225205810859102
1.5686022026384685e-08,6,-0.053374659927509116,0.12586425489102593
1.5686022026384685e-08,7,-0.1722760652387667,0.11830813672450038
1.5686022026384685e-08,8,-0.7575289817116095,0.12648765152164212
1.5686022026384685e-08,9,-0.34232702356403566,0.11150496927704291
1.5686022026384685e-08,10,0.288629247731625,0.12312887624902989
1.5686022026384685e-08,11,-0.22939522097667453,0.11873855343987584
1.5686022026384685e-08,12,0.25068092693260946,0.12459105712166092
1.5686022026384685e-08,13,-0.029903447142235695,0.11573591940857093
1.5686022026384685e-08,14,-0.22277687179719763,0.12086737713394069
1.6517667439704583e-08,0,-0.6101999329252028,0.13691306863277067
1.6517667439704583e-08,1,-0.3961309836907694,0.12039085931441804
1.6517667439704583e-08,2,-0.03784795531191043,0.12681606787921437
1.6517667439704583e-08,3,-0.10469455517694848,0.12167403261743664
1.6517667439704583e-08,4,0.07041785454591043,0.12281625826275583
1.6517667439704583e-08,5,-0.7698799851275067,0.12259279740908982
1.6517667439704583e-08,6,-0.04718598347012071,0.1262670920481371
1.6517667439704583e-08,7,-0.16505704603474514,0.11866521372669309
1.6517667439704583e-08,8,-0.7472111225884259,0.12678538357196806
1.6517667439704583e-08,9,-0.33364368264971533,0.111825113124302
1.6517667439704583e-08,10,0.2935248015169569,0.12352856781137234
1.6517667439704583e-08,11,-0.21858518055721454,0.11904507680791937
1.6517667439704583e-08,12,0.25578082204078656,0.1250318775760829
1.6517667439704583e-08,13,-0.026699978945347036,0.11614102001181266
1.6517667439704583e-08,14,-0.21282913540631965,0.12120080213409896
1.739340523618779e-08,0,-0.5993073674843514,0.13731354729965556
1.739340523618779e-08,1,-0.38760122456489965,0.12077264377459318
1.739340523618779e-08,2,-0.03127500577563791,0.12719865660530918
1.739340523618779e-08,3,-0.09983690960832514,0.12210182707670265
1.739340523618779e-08,4,0.06817548332811696,0.1233335340625512
1.739340523618779e-08,5,-0.758606288545657,0.1229365560874378
1.739340523618779e-08,6,-0.0409838348540672,0.1266747231915151
1.739340523618779e-08,7,-0.15777597469445914,0.11902663598421787
1.739340523618779e-08,8,-0.7366926087251291,0.12708731671364207
1.739340523618779e-08,9,-0.32472306613000046,0.11214850443572848
1.739340523618779e-08,10,0.2983978626843976,0.1239326466950101
1.739340523618779e-08,11,-0.20760822452484584,0.11935528123970358
1.739340523618779e-08,12,0.26082684046779625,0.12547779077025384
1.739340523618779e-08,13,-0.023496991134964063,0.1165508135748022
1.739340523618779e-08,14,-0.20273082478154092,0.12153887174719558
1.831557311676062e-08,0,-0.588278257642588,0.13771807099349256
1.831557311676062e-08,1,-0.37897324021966994,0.12115870871014728
1.831557311676062e-08,2,-0.024679048779988833,0.12758597648044012
1.831557311676062e-08,3,-0.09494632011743831,0.12253452287713179
1.831557311676062e-08,4,0.06573704948890935,0.12385695970312717
1.831557311676062e-08,5,-0.747052450653279,0.12328339534986416
1.831557311676062e-08,6,-0.03477121375224734,0.12708682357764872
1.831557311676062e-08,7,-0.15043763576542202,0.11939273664757284
1.831557311676062e-08,8,-0.7259761742467239,0.12739349665222371
1.831557311676062e-08,9,-0.3155667210536288,0.11247511203663564
1.831557311676062e-08,10,0.30324436109615793,0.12434094168156427
1.831557311676062e-08,11,-0.19646697949164782,0.11966900030914221
1.831557311676062e-08,12,0.26581495773716046,0.12592890314923044
1.831557311676062e-08,13,-0.020299213364320723,0.11696512185339254
1.831557311676062e-08,14,-0.19248636420994436,0.12188116698447488
1.9286632723157837e-08,0,-0.5771168118917571,0.1381267094309344
1.9286632723157837e-08,1,-0.3702489831969811,0.12154871096498594
1.9286632723157837e-08,2,-0.018062642634712578,0.12797869234848838
1.9286632723157837e-08,3,-0.09002813844705582,0.12297206682282308
1.9286632723157837e-08,4,0.06309749967249856,0.12438646178833951
1.9286632723157837e-08,5,-0.735218294231319,0.12363297217003612
1.9286632723157837e-08,6,-0.028551142210087033,0.12750320085678984
1.9286632723157837e-08,7,-0.14304681134915853,0.11976355041081166
1.9286632723157837e-08,8,-0.7150644646135262,0.1277036297204219
1.9286632723157837e-08,9,-0.3061763482246198,0.1128047836923361
1.9286632723157837e-08,10,0.3080601890613732,0.12475352862367857
1.9286632723157837e-08,11,-0.18516421143384454,0.1199867272186272
1.9286632723157837e-08,12,0.27074110932574946,0.12638521799543936
1.9286632723157837e-08,13,-0.017111512920026772,0.11738408496675133
1.9286632723157837e-08,14,-0.18210027816677488,0.12222800878161971
2.0309176209047348e-08,0,-0.565827272585494,0.13853920749554227
2.0309176209047348e-08,1,-0.36143046875803586,0.12194280237982674
2.0309176209047348e-08,2,-0.011428427120426132,0.128376096044741
2.0309176209047348e-08,3,-0.08508783503657269,0.12341448632408426
2.0309176209047348e-08,4,0.06025188690668071,0.12492163421784615
2.0309176209047348e-08,5,-0.7231036182513524,0.12398539651467015
2.0309176209047348e-08,6,-0.022326681597986786,0.12792385881536544
2.0309176209047348e-08,7,-0.1356082855244103,0.12013869578259868
2.0309176209047348e-08,8,-0.7039600651829268,0.12801809430713904
2.0309176209047348e-08,9,-0.29655382270523867,0.11313816329966354
2.0309176209047348e-08,10,0.3128411963108042,0.12517097076202532
2.0309176209047348e-08,11,-0.17370285540927122,0.12030850101379349
2.0309176209047348e-08,12,0.2756011839250093,0.12684668669918361
2.0309176209047348e-08,13,-0.01393888991793757,0.1178078537426373
2.0309176209047348e-08,14,-0.17157720312909563,0.12257888742309771
2.1385933159544418e-08,0,-0.5544139407277848,0.13895591381983832
2.1385933159544418e-08,1,-0.35251980049618403,0.1223416409840768
2.1385933159544418e-08,2,-0.004779145263851259,0.1287784436098891
2.1385933159544418e-08,3,-0.08013099598514462,0.12386228993384173
2.1385933159544418e-08,4,0.05719537586405654,0.12546245572389786
2.1385933159544418e-08,5,-0.7107082449524953,0.12434038307654989
2.1385933159544418e-08,6,-0.016100948984063335,0.1283487721030381
2.1385933159544418e-08,7,-0.12812684921560402,0.12051845764792211
2.1385933159544418e-08,8,-0.6926655313338763,0.12833636945012092
2.1385933159544418e-08,9,-0.2867012153920978,0.11347471996722049
2.1385933159544418e-08,10,0.3175831857318323,0.12559313568016262
2.1385933159544418e-08,11,-0.16208604535247306,0.1206338815094455
2.1385933159544418e-08,12,0.28039101751160267,0.1273130998914849
2.1385933159544418e-08,13,-0.010786471638258854,0.11823628744917995
2.1385933159544418e-08,14,-0.16092190017177943,0.12293354510177291
2.2519777877586006e-08,0,-0.5428812009094595,0.13937627797620447
2.2519777877586006e-08,1,-0.34351919539166387,0.12274505248429594
