STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,ADJUSTMENT,Ajustement,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,BASE_PER,Période de base,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2024-Q1,,0.670611596,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q1,,-3.356040571,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q2,,-1.700911865,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q3,,-0.622132248,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q4,,-0.452750828,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2000-Q1,,1.066991471,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2000-Q2,,0.990238151,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2000-Q3,,0.605317124,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2000-Q4,,0.567096038,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2001-Q1,,0.709817371,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2001-Q2,,1.057620645,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2001-Q3,,0.379949081,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2001-Q4,,2.177131962,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2002-Q1,,0.312495341,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2002-Q2,,1.004124628,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2002-Q3,,2.25215918,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q4,,1.817109267,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1998-Q1,,1.842065967,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1998-Q2,,-0.514326306,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1998-Q3,,1.083056827,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q3,,1.128489849,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q4,,0.630419928,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q1,,1.2235357,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,NAFTA,ALENA,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q3,,0.907435,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,OECDE,OCDE Europe,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2012-Q2,,-0.096721,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CHE,Suisse,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2014-Q2,,0.824591513,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,NLD,Pays-Bas,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2014-Q3,,0.250188693,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,PRT,Portugal,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2005-Q2,,0.368647118,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,RUS,Russie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2019-Q4,,-0.452487734,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FIN,Finlande,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2008-Q2,,-0.802954874,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,NOR,Norvège,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2010-Q2,,-0.882694792,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,IDN,Indonésie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006-Q4,,1.594383978,,,,,,F,Libre (libre pour publication),1,One,E,Estimated value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2005-Q2,,2.026679411,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,SVN,Slovénie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2017-Q3,,0.863848468,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CRI,Costa Rica,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2003-Q1,,1.291842239,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2013-Q1,,0.042980727,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,JPN,Japon,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2003-Q3,,0.306628169,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,OECD,OCDE,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2005-Q3,,0.909221588,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,DEU,Allemagne,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2002-Q1,,-0.512639575,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,IND,Inde,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2002-Q1,,0.8071,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
